uid,comp_key,gap,gap_hse,gap_gw,E_pred,E_sd,mahalanobis,in_anchor_box
1WMo3Se8-1,Mo3-Se8-W1,1.2995954881424192,1.7850799016279364,,2.3945527,0.26821122,0.8233201392317512,True
2ClSi-1,Cl1-Si1,1.252826267848594,2.0291751134644516,,2.6137805,0.26675424,0.6060331412740694,True
4SeO2-1,O2-Se1,2.8223588589586908,3.9801777129186364,,5.192824,0.26744744,1.3996176844829176,True
1HfI2-1,Hf1-I2,0.6296996925211846,1.0219868950032727,1.4208379914842508,1.3468356,0.26752052,0.9622758785819977,True
2SrS3H4-1,H4-S3-Sr1,3.7206573779450567,4.800295050467954,,6.359375,0.2723481,1.8047336938352962,True
1CrS2-1,Cr1-S2,0.8774373305125489,1.3507827301479436,1.448305808830788,1.8001347,0.2598876,0.7120749926988678,True
4NaSbS2-1,Na1-S2-Sb1,1.529375255498007,2.1015151381476183,,2.7832723,0.2678493,0.6119267571124293,True
2PZrSe3-2,P1-Se3-Zr1,0.3935643010513048,1.0744800521370657,,1.3314043,0.27036807,1.2782482965991249,True
4LiSbS2-1,Li1-S2-Sb1,1.8547375431718325,2.746226472615874,,3.57664,0.25421795,0.6206872864281695,True
1TiI2-2,I2-Ti1,0.5962779713958644,0.828403365678688,1.0904123643856931,1.1607776,0.2666145,1.5327638204429526,True
1AgScP2S6-1,Ag1-P2-S6-Sc1,2.0167417085026202,3.453451687883375,,4.3952413,0.26758808,2.931566463023693,True
2NaTaI6-1,I6-Na1-Ta1,0.880558284221924,1.9308279247563758,,2.4048796,0.2638635,2.208949896988674,True
2GaS-1,Ga1-S1,2.320546162907923,3.1968982453053973,4.084380938505257,4.2052345,0.26010916,0.6553636132851328,True
1AlLiP2S6-1,Al1-Li1-P2-S6,2.8236292221981723,3.872884141474959,,5.0940814,0.27160233,1.1394869415323445,True
1HfNa2H6S6-1,H6-Hf1-Na2-S6,2.7834894809760087,4.097325825781562,,5.320633,0.26086238,1.9540195120974975,True
1BiClS-1,Bi1-Cl1-S1,1.0018770876103855,1.7449209583971834,2.5273674606070293,2.2401729,0.26179773,0.7629691915146779,True
2ITa2S6-1,I1-S6-Ta2,0.5019684852583857,0.9363167537405372,,1.2256522,0.27345905,0.8901426080439765,True
1ClISBr2Se3In4-1,Br2-Cl1-I1-In4-S1-Se3,1.427830013435222,2.2968593185509256,,2.9591043,0.2667448,0.8372192657545182,True
1MgH2S2-1,H2-Mg1-S2,3.5082613056712413,4.551663860536178,,6.02198,0.27674925,1.630598141013193,True
1Br2Se2Pb3-1,Br2-Pb3-Se2,0.8964090315994947,1.4516907179355618,,1.9004861,0.26457858,0.5220988461442468,True
2MoWSe4-1,Mo1-Se4-W1,1.2700363955622083,1.7490843965495402,,2.3423796,0.25898287,0.8319341132189478,True
2BrGaS-2,Br1-Ga1-S1,1.484856461530191,2.265188248059751,,2.9557776,0.26930046,0.3793310707599725,True
1HfLi2H6S6-1,H6-Hf1-Li2-S6,3.007636088807524,4.32886756014566,,5.635696,0.26584774,1.9245800714994004,True
4KPS2-1,K1-P1-S2,2.4942574268820716,3.4624580676001897,,4.5347753,0.2668993,0.8622997870514255,True
2AlGeS3-1,Al1-Ge1-S3,2.013512767069466,2.9087188943732754,,3.7925737,0.2564268,0.5910805741347739,True
4AsKS2-1,As1-K1-S2,2.471594478955983,3.4068854398178696,,4.4735603,0.26828837,0.8018743375502251,True
2AlInSe3-1,Al1-In1-Se3,1.6854298688779983,2.424051085207037,,3.184241,0.26912647,0.13523511889594525,True
2CaS3H4-1,Ca1-H4-S3,3.5913167655945384,4.911137453507253,,6.4395514,0.26877314,1.9445809026190368,True
2HfPSe3-2,Hf1-P1-Se3,0.46878609292802387,1.0985418646990048,,1.3984838,0.26291957,1.039147202837033,True
2PdSeO3-1,O3-Pd1-Se1,1.1204491205322613,2.6630472818870015,,3.2555406,0.27845237,4.194875539369666,True
2LiTaI6-1,I6-Li1-Ta1,0.9074890672388376,1.9616256886117869,,2.4498525,0.2696266,2.197832817884384,True
1SSeBi2Cl2-1,Bi2-Cl2-S1-Se1,0.8256818854512202,1.5151782309476975,,1.9567646,0.2599948,0.7865116108294883,True
1AlNaP2S6-1,Al1-Na1-P2-S6,2.9518015097718013,3.964560037279047,,5.2150927,0.26431677,1.172198809724014,True
1CrMo3Se8-1,Cr1-Mo3-Se8,0.9514912305870031,1.4321898061184544,,1.8900721,0.27289423,0.6928474342433,True
1BrISCd2-1,Br1-Cd2-I1-S1,0.9070373719965149,1.7154116662169758,,2.164373,0.26007062,1.1340582160835126,True
2HSeLi3S4-1,H1-Li3-S4-Se1,2.12415941006304,3.064553682384706,,4.027423,0.25661016,0.7315849194412032,True
2BrTa2Se6-1,Br1-Se6-Ta2,0.6598260691661251,1.0690869354017454,,1.4377295,0.27109984,0.9106416641476843,True
2TaI2S2-1,I2-S2-Ta1,1.428954845291042,2.2571629233926913,,2.915275,0.26949048,0.6506727695345771,True
2AlI3-1,Al1-I3,2.0932138543655316,2.9553118392141995,,3.8837981,0.25824055,0.5121630606678351,True
2ClRe3S4-1,Cl1-Re3-S4,1.5414575912922723,2.3208127521433997,,3.015922,0.26547843,0.32410115930266986,True
2LiNbI6-1,I6-Li1-Nb1,0.5836571955558623,1.6863106696270647,,2.057327,0.28071907,2.756664486577199,True
2ClRhS-1,Cl1-Rh1-S1,1.0633875594029067,2.2699064183552333,,2.8286154,0.27565667,2.7236580271700936,True
2HLi3S5-1,H1-Li3-S5,2.2541295465211215,3.300236732555306,,4.284839,0.26802933,1.087841036541799,True
1MoW3Se8-1,Mo1-Se8-W3,1.257610391250017,1.7486238144791284,,2.3355002,0.27127478,0.7711429417470301,True
4OS2Sb2-1,O1-S2-Sb2,1.8792476453553875,2.7289556239146453,,3.5683982,0.25660646,0.45235314345251654,True
2INb2Se6-1,I1-Nb2-Se6,0.5774591999250656,1.0329495229682935,,1.3629881,0.26971978,0.8222212056067919,True
2SrP2S6-1,P2-S6-Sr1,2.3436179789516984,3.3984086808882394,,4.419938,0.26308635,1.0976434506163966,True
1CdGa2S4-1,Cd1-Ga2-S4,0.49615799463642807,1.453210072124169,,1.7773637,0.26802865,2.223812402633363,True
2PbI2-2,I2-Pb1,1.7009208365068074,2.385416548972113,,3.138851,0.26504174,0.29113781792409915,True
1GeSZnBr2-1,Br2-Ge1-S1-Zn1,1.7795685195077966,2.5240682210883243,,3.3343947,0.26584023,0.2165018371432408,True
4LiPS2-1,Li1-P1-S2,1.5197583811979927,2.2896558714310693,,2.981695,0.25476047,0.2996743972818369,True
1ZnI2-1,I2-Zn1,2.4314249851976726,3.41893639614533,5.192995689965805,4.490334,0.26664764,0.8854435460069073,True
2SeZn-1,Se1-Zn1,1.6214941234238558,2.6335309052897666,,3.3727043,0.26357454,1.3176956226085872,True
4AsLiS2-1,As1-Li1-S2,1.2504697042311885,1.8733839578027418,,2.4606102,0.2592848,0.25566593581222646,True
4BrCd-1,Br1-Cd1,1.2814103914734805,1.7708280847682307,,2.3612034,0.26390743,0.7935454720022259,True
2BrGaTe-1,Br1-Ga1-Te1,1.935985652423077,2.736761330594329,,3.6057708,0.2728132,0.34594176994382453,True
1Al2Mg2Te5-1,Al2-Mg2-Te5,0.49239223959095557,1.2094631206443367,,1.5140135,0.27532515,1.2796752360278052,True
1AuInCl2S2-1,Au1-Cl2-In1-S2,1.7931620393607313,2.584399174383482,,3.37791,0.2621639,0.2708446351402494,True
2NbI2Se2-1,I2-Nb1-Se2,1.059883402729577,1.8099932434132604,,2.3341198,0.25908333,0.7215332247928626,True
2BrZn-1,Br1-Zn1,2.3717724951912045,3.2336547727754317,,4.269086,0.25952008,0.6936041004309044,True
2ITl-1,I1-Tl1,2.399076530149377,3.135808643754661,,4.1615453,0.25563443,0.9541231343690817,True
2GaSe-1,Ga1-Se1,1.7646068281960714,2.5056893830580482,3.444993082038482,3.294832,0.26131815,0.2051924920686911,True
1HgBr2Pb2S2-1,Br2-Hg1-Pb2-S2,1.9616663588287802,2.8173725634391085,,3.6838183,0.2759536,0.46775858318487074,True
1BiClTe-1,Bi1-Cl1-Te1,0.5994997788078491,1.1982747632781856,1.7362965604386607,1.5331975,0.26048928,0.81917704085985,True
4GaIS-1,Ga1-I1-S1,2.0062173836610118,2.9700116017006484,,3.8698952,0.2538754,0.8509812354081321,True
4BrInTe-1,Br1-In1-Te1,2.0243073268428367,2.7638785081338555,,3.6538064,0.25602385,0.5003869257918306,True
1WSe2-1,Se2-W1,1.237876337239032,1.7304371317062133,2.1039151217748224,2.2933536,0.26971212,0.7522759430144839,True
2HNaSe-1,H1-Na1-Se1,3.0222382524261073,3.957786098431063,,5.2355695,0.26572457,1.2522984450300785,True
2InSiS3-1,In1-S3-Si1,1.8483956840924938,2.6593518957573234,,3.4881635,0.26611862,0.33122202731777617,True
4Ga2Se3-1,Ga2-Se3,1.7756146845922323,2.6207544828355007,,3.431445,0.2646329,0.46539515475859144,True
2BrInTe-1,Br1-In1-Te1,1.6762535074479046,2.4734836242855884,,3.2262025,0.2654454,0.31276416180460814,True
1CdGaInS4-1,Cd1-Ga1-In1-S4,0.41158694158055686,1.3399645179244253,,1.6252573,0.2759442,2.199300211332706,True
2AlSSi-1,Al1-S1-Si1,1.0942050141120374,1.7193662750874226,,2.2573736,0.25589433,0.3459922151754706,True
2PtSeO3-1,O3-Pt1-Se1,1.3045295362966947,2.731538681470915,,3.3868315,0.2742405,3.4955545036747466,True
1GaInS2-1,Ga1-In1-S2,1.7685096599763703,2.569631613134444,,3.3575242,0.2693745,0.30007898486115353,True
1FeAl2Se4-1,Al2-Fe1-Se4,0.7391602266235082,2.338463534705112,,2.7832382,0.27368838,4.8214361316732814,True
1SnZnCl2I4-1,Cl2-I4-Sn1-Zn1,1.1006329203367469,1.8880223841901533,,2.433345,0.26221326,0.8249142513238179,True
1BiBrSe-1,Bi1-Br1-Se1,0.7328424385465011,1.362729346708878,2.010009582277624,1.7614357,0.25147936,0.7329577635015128,True
1CdIn2S4-1,Cd1-In2-S4,0.5972054309183816,1.4998828760693768,,1.8540764,0.27672824,1.8803501030334806,True
2TeCu2O6-1,Cu2-O6-Te1,0.4493560519131208,1.7382340385564632,,2.07127,0.28707987,3.7222117457305792,True
2BrRe3S4-1,Br1-Re3-S4,1.4293134956695637,2.2705119050355984,,2.9358892,0.26709878,0.709294939883325,True
1NiRuTa2Se6-1,Ni1-Ru1-Se6-Ta2,0.33792535765927767,1.2041955533079016,,1.460444,0.2598995,2.0298022839254233,True
2CdClCuS-1,Cd1-Cl1-Cu1-S1,0.8763850328910539,2.5843332531681935,,3.09165,0.28772283,5.180331589753932,True
2BrCdS-1,Br1-Cd1-S1,1.8735052049165573,2.7931332346677435,,3.6332102,0.26290685,0.7287299496955915,True
2In2S3-1,In2-S3,1.7397353703707297,2.5810346258066135,,3.367489,0.26255926,0.46627184321529747,True
2AsMgS3-1,As1-Mg1-S3,2.028637284959104,3.081356548577702,,3.9793456,0.27966547,1.212415487624275,True
2ITa2Se6-1,I1-Se6-Ta2,0.6348146902975635,1.0141649438919043,,1.3559319,0.27685592,1.002397668472171,True
4GaISe-1,Ga1-I1-Se1,1.9315492601884396,2.8213438522660823,,3.6860406,0.26395524,0.5867560446431701,True
2AlITe-1,Al1-I1-Te1,2.0925552109123378,2.9375516544998863,,3.852878,0.2643729,0.48474068686756494,True
2AgFSe2-1,Ag1-F1-Se2,1.4218863857706259,2.4424658102927683,,3.119495,0.2609763,1.5332455762384805,True
1CrSSe-1,Cr1-S1-Se1,0.7819913782257938,1.2406753060584685,1.2944246506512027,1.643326,0.27086124,0.7596966333024551,True
2BrGa-1,Br1-Ga1,2.484330772142875,3.270753997662524,,4.343464,0.26686218,0.9197344576721641,True
1SiS2-2,S2-Si1,1.3827338811558196,2.2164711320578667,3.2456801296655087,2.8640668,0.2653422,0.7213686993845011,True
4IInSe-1,I1-In1-Se1,1.7631420900976598,2.602302865643178,,3.3915958,0.27099922,0.4463439667143615,True
4PPtS-1,P1-Pt1-S1,1.7016784154504723,2.6539357763419984,,3.440524,0.26422134,0.9821986791121883,True
1In2Mg2Te5-1,In2-Mg2-Te5,0.3577178951448795,0.9955644768491358,,1.2499735,0.2782012,1.1920396906126256,True
1STa3I7-1,I7-S1-Ta3,0.6843661842824087,1.2954708439890104,,1.6632444,0.25865445,0.7485448240626833,True
1CrW3Se8-1,Cr1-Se8-W3,0.8822161838626622,1.332864213876784,,1.7711498,0.26752687,0.7868954649694537,True
2InS-1,In1-S1,1.6751470544013318,2.4308252492074818,3.148554795535873,3.1970177,0.26151302,0.15934871419150234,True
2IInS-1,I1-In1-S1,0.9688580670633953,1.8275272360789643,,2.3264148,0.26909858,1.2749210675173235,True
1InLiI4O12-1,I4-In1-Li1-O12,2.7879634005989082,4.1355978269718445,,5.3532987,0.27446884,2.085221844342023,True
2AlGeSe3-1,Al1-Ge1-Se3,1.6452203032099417,2.408309085650762,,3.1398387,0.26015583,0.18755684560903974,True
2IInSe-1,I1-In1-Se1,1.0465863549797736,1.8579605543492916,,2.3942482,0.2728044,0.9867965130823525,True
1CH2Sc2-1,C1-H2-Sc2,1.0104986116339991,2.008994817721328,,2.5425775,0.26740247,1.842389393624325,True
1MgAl2Te4-1,Al2-Mg1-Te4,0.43889220215192337,1.1602463556905618,,1.4594045,0.2521005,1.3588827771954592,True
1InLiP2S6-1,In1-Li1-P2-S6,2.2933780374639143,3.2885208694275843,,4.297696,0.2721059,0.8986111921556432,True
1SnI2-1,I2-Sn1,1.8366183797033782,2.490076345989749,3.3117158184424627,3.2975981,0.2518856,0.5742452949380042,True
1ClSbSe-1,Cl1-Sb1-Se1,1.171640360017976,1.8037234936115578,2.403756881811299,2.356012,0.27512464,0.2834366514883689,True
4AuBrFS-1,Au1-Br1-F1-S1,0.8740828042799209,1.4377994618571788,,1.8694599,0.26620144,0.5290070089073899,True
2TaI2Se2-1,I2-Se2-Ta1,0.9925409732946011,1.7082072671435493,,2.200691,0.26762953,0.6734846788713551,True
1STa2Te2-1,S1-Ta2-Te2,0.3877696719431398,0.15114038269795738,,0.37658218,0.24699539,3.4181121473570495,False
2CdS-1,Cd1-S1,1.785819903757046,2.6959230246938475,,3.4957767,0.25069302,0.7363639698018725,True
1GaRhIr2Br4S4-1,Br4-Ga1-Ir2-Rh1-S4,0.3373182047686314,1.1372989636058726,,1.3907776,0.27685046,1.7696442719288523,True
4AgClHO-1,Ag1-Cl1-H1-O1,0.32913402819952253,0.9858254907052331,,1.2327404,0.2703918,1.2805957649346578,True
1GaLiP2S6-1,Ga1-Li1-P2-S6,2.0454524658997015,2.9968239098509786,,3.90576,0.26193747,0.7879428356858854,True
1InNaP2S6-1,In1-Na1-P2-S6,2.3838723861629925,3.385814365235935,,4.4261436,0.2629047,0.9190400547386013,True
2AlPSeS2-1,Al1-P1-S2-Se1,2.235648001100131,3.1640471319017207,,4.148117,0.26518467,0.699650067914406,True
2Ga2Se3-1,Ga2-Se3,0.9871094395455948,1.5449991646784929,,2.030653,0.26121196,0.47489437276233015,True
2CrWSe4-1,Cr1-Se4-W1,0.7586214390355313,1.2034381235611697,,1.5864098,0.26089802,0.8011497544452771,True
1AgGaCl2Br4-1,Ag1-Br4-Cl2-Ga1,0.44379311422008794,1.1448886184668714,,1.438865,0.26823595,1.283777967464578,True
2IRe3S4-1,I1-Re3-S4,1.0342831174769054,1.9145585031924088,,2.4438813,0.26558638,1.2958710199872492,True
2BrRhS-2,Br1-Rh1-S1,1.0039134320418577,2.135486147220739,,2.6616402,0.2652874,2.445029925169783,True
1FeHfI6-1,Fe1-Hf1-I6,0.781064254526903,2.7948742152896866,,3.2917852,0.2996241,6.6622041973363295,True
2CdSe-1,Cd1-Se1,1.4023876086837297,2.197360631023562,,2.8406484,0.26379344,0.5269739674480156,True
2NbPS3-2,Nb1-P1-S3,0.5075061274121873,0.6794503933553222,,0.9644278,0.2675448,1.739341354649855,True
2BrRhSe-1,Br1-Rh1-Se1,1.0230572583694282,2.1396173896965265,,2.6727307,0.27610844,2.3580923904951367,True
2AlAsS3-1,Al1-As1-S3,1.1391058561151084,1.7830918383858538,,2.32269,0.2581866,0.3153630156126158,True
2SiNb2Te4-1,Nb2-Si1-Te4,0.520697793063507,0.7215778115067428,,1.0145309,0.26756555,1.6288523409363616,True
1CdGeSSeBr2-1,Br2-Cd1-Ge1-S1-Se1,0.6168031846832229,1.5437706816285686,,1.9128964,0.25342602,1.9604642885236507,True
1GeZnBr2Se2-1,Br2-Ge1-Se2-Zn1,0.8041089114344091,1.5005396054273563,,1.9207201,0.2613418,0.8348517012436969,True
4In2S3-1,In2-S3,1.7026398585177533,2.6904523671334313,,3.475903,0.26639652,1.1422153731279505,True
2TlBr3-1,Br3-Tl1,1.661320161832176,2.546267704643963,,3.2911537,0.2536148,0.7088613365466141,True
4In2Se3-1,In2-Se3,1.2786096760872128,2.0807654521184116,,2.702577,0.2622749,0.6893090015067618,True
2InI3-1,I3-In1,1.597185543773032,2.3956467296920856,,3.1319401,0.26195377,0.3668845501629857,True
2BrRhTe-1,Br1-Rh1-Te1,0.9843803668289848,1.964644675594796,,2.4868019,0.26180947,1.788936333189364,True
2AsMgSe3-1,As1-Mg1-Se3,1.3118038403691124,2.1352667445888964,,2.7492478,0.2658683,0.7480611357813596,True
1GaNaP2S6-1,Ga1-Na1-P2-S6,2.17032144756053,3.0891157390855146,,4.047315,0.25859636,0.6645890165318917,True
1ClIGa2-1,Cl1-Ga2-I1,1.8399429695558773,2.4356303554958343,,3.2410614,0.26713508,0.8222373242514264,True
2PbSe-1,Pb1-Se1,0.7889027582023045,1.3115478090383061,1.622846364219939,1.7208565,0.2598497,0.6206691471628413,True
2BrCdCuS-1,Br1-Cd1-Cu1-S1,0.9438581467310061,2.57315913661742,,3.1092713,0.28163153,4.757963074906401,True
1BiBrTe-1,Bi1-Br1-Te1,0.5910806856682358,1.1593582897846306,1.690406747707645,1.4988794,0.25792354,0.7813175855089259,True
3RuSCl2-1,Cl2-Ru1-S1,0.4520412889200398,1.130697515433051,,1.4095889,0.2536468,1.200849716443104,True
2InSiSe3-1,In1-Se3-Si1,1.4104461757693803,2.114108521333537,,2.7567878,0.26653484,0.12933002613913513,True
2AlSeSi-1,Al1-Se1-Si1,1.580655292295068,2.186929358289026,,2.8964217,0.26731917,0.5039648588214946,True
2ClIrS-1,Cl1-Ir1-S1,0.3545294852530483,1.2006225090242713,,1.4549088,0.26439562,1.929653849780531,True
2ClRe3Se4-1,Cl1-Re3-Se4,1.1939512580803924,1.8953368220018683,,2.4709191,0.25779754,0.38223622885885583,True
1ISSnAs2Ge2Se2Cl5-1,As2-Cl5-Ge2-I1-S1-Se2-Sn1,0.6680600917466171,1.1976032351321564,,1.5568013,0.26414064,0.6932135085872828,True
2BiI3-1,Bi1-I3,1.3769780431671466,2.1057735713800456,,2.7455108,0.2519146,0.26528147566582105,True
1AlLiP2Se6-1,Al1-Li1-P2-Se6,2.035986041233147,2.919466530896653,,3.832069,0.27413034,0.553194726335369,True
2AlGeSe-1,Al1-Ge1-Se1,0.6169232512993936,1.2398741619353495,,1.5857286,0.26925075,0.8500912281608202,True
1SnK2H6S6-1,H6-K2-S6-Sn1,2.6258476725915703,3.6978936694184785,,4.8374863,0.27248204,1.138266701440774,True
4AgBrHO-1,Ag1-Br1-H1-O1,0.3388333892345461,0.9379807331075813,,1.1802194,0.26099485,1.1148799290445366,True
2ClNb2Te6-1,Cl1-Nb2-Te6,0.7494611436541878,1.1815434790767034,,1.5756334,0.25743333,0.839385595908911,True
1HgI2Pb2S2-1,Hg1-I2-Pb2-S2,1.8102562063848406,2.6326448427486913,,3.4372249,0.27840108,0.3676371667727862,True
1MoCu2S4-1,Cu2-Mo1-S4,1.1697355401094536,2.616577346776044,,3.226778,0.2748184,3.7122405537486682,True
1CrSe2-1,Cr1-Se2,0.6852428509563413,1.1284344191608056,1.1650582430938503,1.4948181,0.26903248,0.8146782931449386,True
2BKH4S4-1,B1-H4-K1-S4,4.058411656510726,5.160871484354146,,6.8513036,0.27094644,2.108548741555866,True
2FRe3Te4-1,F1-Re3-Te4,0.4983851890786246,1.0046604401674153,,1.3139744,0.25323623,0.8298240598942866,True
1TeCd2I2-1,Cd2-I2-Te1,1.9062345027845957,2.6586813453801432,,3.502411,0.26471746,0.3374959908699951,True
2HKTe-1,H1-K1-Te1,2.63690401380311,3.4002637298102867,,4.518064,0.26389158,1.15976412522496,True
2AgBrCdSe-1,Ag1-Br1-Cd1-Se1,1.0800538025399025,2.1021067504099915,,2.64601,0.2614999,1.8755220216722028,True
1ClSbTe-1,Cl1-Sb1-Te1,1.254939467921311,1.8660784955727059,2.3824329746395554,2.4647171,0.26189315,0.28710750981893457,True
2GaIS-3,Ga1-I1-S1,0.8326559821565127,1.4874114779600416,,1.9178127,0.2571729,0.6772324163509501,True
1TeTa3I7-1,I7-Ta3-Te1,0.6433218083009111,1.2234316694925294,,1.5903398,0.25708228,0.742543775783971,True
2CdClCuTe-1,Cd1-Cl1-Cu1-Te1,1.1241120234624815,2.4581685182090456,,3.0491304,0.27050605,3.242771312773978,True
4KSeS2-1,K1-S2-Se1,1.369038811318322,1.8815831254218365,,2.505475,0.26244932,0.7517530121753581,True
1AlNaAs2S6-1,Al1-As2-Na1-S6,1.645481198070581,2.510402898168281,,3.2470248,0.26178673,0.6304077775869292,True
2TlPt2S3-1,Pt2-S3-Tl1,1.2532971875202457,2.0736135055545284,,2.6828606,0.2553496,0.7962619957689397,True
4PPdS-1,P1-Pd1-S1,1.1949967879016565,2.0904344386127454,,2.6754658,0.25587812,1.1906358641380528,True
2BrRe3Se4-1,Br1-Re3-Se4,1.1292020504050453,1.8564865736208702,,2.4072092,0.26791608,0.5518565561542356,True
2ClCu-1,Cl1-Cu1,2.6120268581214994,4.390686636296947,,5.5577393,0.28104302,4.035737266911565,True
4IInTe-1,I1-In1-Te1,1.7319850334131117,2.4441028506312663,,3.207522,0.26434016,0.23037526751910842,True
2BrNb2Te6-1,Br1-Nb2-Te6,0.7359241589183978,1.1802599894886463,,1.5497526,0.2584533,0.8043842126972691,True
2BNaH4S4-1,B1-H4-Na1-S4,4.088254362827465,5.210285694207171,,6.9155746,0.27126536,2.1203764631076103,True
4Al2Te3-1,Al2-Te3,1.7746302939702097,2.440983415141196,,3.2341847,0.26443583,0.44990960798305857,True
2IInTe-1,I1-In1-Te1,1.291234780646195,2.05350796967683,,2.6605291,0.26482403,0.5030591534086574,True
2INaS2H4-1,H4-I1-Na1-S2,3.615322746721427,4.591014749165568,,6.1001215,0.26499462,1.8125686841705475,True
2GeInS3-1,Ge1-In1-S3,1.6407185663376307,2.42868339584788,,3.1818788,0.25706744,0.29198328853882205,True
2GaITe-1,Ga1-I1-Te1,1.3688303580775152,2.157254774456625,,2.7949722,0.2655387,0.5324482338061709,True
1BrSbSe-1,Br1-Sb1-Se1,1.069465069253044,1.6485916687612352,2.1635891881232383,2.1587238,0.2637248,0.4041051849977784,True
1BiISe-1,Bi1-I1-Se1,0.6072788818072934,1.2156722279898025,1.7717954952529873,1.5468136,0.2590472,0.8293332870014417,True
1SnNa2H6S6-1,H6-Na2-S6-Sn1,2.5873916862412782,3.652350109816746,,4.7772245,0.26766595,1.1148458377712187,True
2AgCl-1,Ag1-Cl1,2.5206577081547525,3.807020670981328,,4.9271483,0.26508173,1.9480177645489878,True
2BrHg-1,Br1-Hg1,1.5219565887362576,2.2368706866724466,,2.9343274,0.2710079,0.0466984764164984,True
1BrClGe2Se2-1,Br1-Cl1-Ge2-Se2,1.718929828554199,2.696981068145859,,3.4786417,0.26335183,1.085617951192107,True
1AgAlP2S6-1,Ag1-Al1-P2-S6,1.9332454299803021,3.1320799879793046,,4.0227013,0.2574705,1.9211140304002976,True
1MgLi2Te2H4S8-1,H4-Li2-Mg1-S8-Te2,2.0832640946048677,3.0193481408497442,,3.9438584,0.26312214,0.7224453607852656,True
1PtNa2H6S6-1,H6-Na2-Pt1-S6,2.2727461787593874,3.38613003055115,,4.3847613,0.26941994,1.3471698723588696,True
1MgNa2Te2H4S8-1,H4-Mg1-Na2-S8-Te2,2.339417318067751,3.343877873561728,,4.3708525,0.26758748,0.9263642609065706,True
2SiTa2Te4-1,Si1-Ta2-Te4,0.43875865490640154,0.6549494639347402,,0.9202719,0.26724803,1.543773458704159,True
2InPt2S3-1,In1-Pt2-S3,1.529826824831379,2.3055716077522384,,3.0225706,0.27391955,0.31755307531545574,True
1PbBi2S4-1,Bi2-Pb1-S4,0.494269022778723,1.0393557707915289,,1.3397001,0.2714351,0.8530243554231322,True
2TlPt2Te3-1,Pt2-Te3-Tl1,0.6629242046937938,1.010539666986528,,1.343131,0.26324826,1.1129276370063228,True
1PtSnS4-1,Pt1-S4-Sn1,1.3021127776804606,2.1217787641584476,,2.7529304,0.25632274,0.741386576010512,True
2GaSSi-1,Ga1-S1-Si1,1.1397196939240843,1.808148076837551,,2.3446703,0.26103073,0.35405599385554143,True
1STeW-1,S1-Te1-W1,1.1410821601608523,1.6806245984453092,2.0650371304797037,2.2205956,0.2681053,0.5174886062898657,True
2GeInSe3-1,Ge1-In1-Se3,1.2020008390288388,1.8792541001415217,,2.4406614,0.26292542,0.3028324968836236,True
2ClTa2Te6-1,Cl1-Ta2-Te6,0.705909056838762,1.136079355650012,,1.5246909,0.26822716,0.8470814398843374,True
1CdInTlS4-1,Cd1-In1-S4-Tl1,0.32368069063619354,1.1272968709948814,,1.3821408,0.2700455,1.7997745796755837,True
2CdPS3-1,Cd1-P1-S3,1.88666479741874,2.9206658452523673,,3.789815,0.2646679,1.2172537995196462,True
1STeI2In2-1,I2-In2-S1-Te1,0.8331602774149631,1.5563774742479246,,1.9877479,0.25909814,0.8916768119706836,True
1BrSSb-1,Br1-S1-Sb1,1.2173211380215396,1.837586151949067,2.419301910035136,2.4071934,0.2640998,0.2712538969970049,True
2SSn-1,S1-Sn1,1.4140275314202837,1.9865449305244196,2.5028473533179536,2.6486852,0.26668793,0.51498751636232,True
2PZnS3-1,P1-S3-Zn1,2.0860131779540954,3.1968733014089756,,4.1405916,0.26460597,1.4303283128761541,True
1PtSe2-1,Pt1-Se2,1.1666545013209406,1.6358330263444107,2.380966208275626,2.1811292,0.2646849,0.8124771533727626,True
2IRhTe-2,I1-Rh1-Te1,0.8975965044189791,1.4318302925595947,,1.8750716,0.26288757,0.5529749727637796,True
1STeIn2-1,In2-S1-Te1,0.6074729488260813,1.1412458909933512,,1.483226,0.27590752,0.7418103704424228,True
1BiIS-1,Bi1-I1-S1,0.7774808004290814,1.4739739789524404,2.0419783102380995,1.8893403,0.26936552,0.8670825966204172,True
1CoNaP2S6-1,Co1-Na1-P2-S6,0.6163385328324371,1.8514312559572472,,2.2341678,0.2706617,3.3078921325594157,True
2InPt2Te3-1,In1-Pt2-Te3,0.6663322032590409,0.9804370206869413,,1.3301617,0.26744375,1.2369766227385939,True
1GeBi2Se2I4-1,Bi2-Ge1-I4-Se2,0.7631067730803465,1.4192116987062606,,1.8264414,0.27438328,0.7626279328721426,True
1CdHIS-1,Cd1-H1-I1-S1,1.9841986188967229,2.851281329000785,,3.7224903,0.26383817,0.5024468378155983,True
2GaGeS3-1,Ga1-Ge1-S3,1.5509701068453277,2.3305902849977724,,3.047494,0.25397944,0.31741244299914967,True
1PbK2H6S6-1,H6-K2-Pb1-S6,1.5902352456007143,2.4663348177604147,,3.2030857,0.26652274,0.7243786048980627,True
2AsSiS3-1,As1-S3-Si1,2.1813705769676472,3.0346323189472146,,4.0053287,0.26963148,0.5459551938465974,True
1GaIrI2S2-1,Ga1-I2-Ir1-S2,0.4367461355903945,1.1795770182656442,,1.4760364,0.25689963,1.4376952354113146,True
